"Date","Site","Vegetative.Shoot","Reproductive.Shoot","Seed.Pods","shoots.measured.for.wasting","shoots.with.wasting","Percent.Wasting","seeds","Leaf.Biomass","Below.Biomass","Total.AFDW","Algae.Biomass","Detrutis.Biomass","Epiphyte.Biomass","Ave.Leaf.Length","Ave.Leaf.Width","Leaf.Dry","Leaf.Ashed","Below.Dry","Below.Ashed","Algae.Dry","Algae.Ashed","Detritus.Dry","Detritus.Ashed","epipyte.dry","eppipyte.ashed","seed.dry.wt.","seed.ash.wt.","Date2","Leaf_AFDW","Below_AFDW","Algae_AFDW","Detritus_AFDW","Epipyte_AFDW","Seed_AFDW","Total_AFDW","Year"
2003-07-25,"Shelter Island",12,0,0,12,0,0,NA,1.389,1.165,2.554,0.144,0.267,0,15.3166666666667,2.66666666666667,8.769,7.38,8.595,7.43,1.604,1.46,1.967,1.7,NA,NA,NA,NA,2003.56331279945,1.389,1.165,0.144,0.267,NA,NA,2.965,"2003"
2003-07-25,"Shelter Island",3,0,0,3,0,0,NA,0.22,0.780000000000001,1,0.25,0.41,0,NA,3.33333333333333,7.13,6.91,8.05,7.27,1.8,1.55,2.47,2.06,NA,NA,NA,NA,2003.56331279945,0.22,0.780000000000001,0.25,0.41,NA,NA,1.66,"2003"
2003-07-25,"Ham Island",20,0,0,20,0,0,NA,0.79,2.46,3.25,0,0.59,0,16.1,2.65,7.94,7.15,11.47,9.01,0,0,3.29,2.7,NA,NA,NA,NA,2003.56331279945,0.79,2.46,0,0.59,NA,NA,3.84,"2003"
2003-07-25,"Ham Island",27,0,0,5,0,0,NA,0.98,3.48,4.46,0,0.62,0,13.4,2.42740740740741,8.12,7.14,12.67,9.19,1.3,1.3,3.29,2.67,NA,NA,NA,NA,2003.56331279945,0.98,3.48,0,0.62,NA,NA,5.08,"2003"
2003-07-25,"Ham Island",21,0,0,6,0,0,NA,1.06,3.03,4.09,0,0.8,0,14.7166666666667,2.5,7.94,6.88,11.67,8.64,1.3,1.3,3.3,2.5,NA,NA,NA,NA,2003.56331279945,1.06,3.03,0,0.8,NA,NA,4.89,"2003"
2003-07-25,"Marsh Elder",20,0,0,20,0,0,NA,1.05,0.9,1.95,0.02,0.37,0,13.425,2.1,8.32,7.27,8.82,7.92,1.29,1.27,3.16,2.79,NA,NA,NA,NA,2003.56331279945,1.05,0.9,0.02,0.37,NA,NA,2.34,"2003"
2003-07-25,"Marsh Elder",19,0,0,19,0,0,NA,0.54,1.672,2.212,0.0069999999999999,0.376,0,9.39473684210526,2.10526315789474,7.64,7.1,10.362,8.69,1.267,1.26,3.356,2.98,NA,NA,NA,NA,2003.56331279945,0.54,1.672,0.0069999999999999,0.376,NA,NA,2.595,"2003"
2003-07-25,"Marsh Elder",10,0,0,10,0,0,NA,0.890000000000001,1.67,2.56,0,0.6,0,29.04,2.55,8.07,7.18,9.46,7.79,1.3,1.3,3.66,3.06,NA,NA,NA,NA,2003.56331279945,0.890000000000001,1.67,0,0.6,NA,NA,3.16,"2003"
2003-08-13,"Marsh Elder",11,0,0,11,0,0,NA,0.359999999999999,1.22,1.58,1.45,0.36,0,9.97272727272727,2.63636363636364,7.26,6.9,8.67,7.45,2.73,1.28,2.38,2.02,NA,NA,NA,NA,2003.61533196441,0.359999999999999,1.22,1.45,0.36,NA,NA,3.39,"2003"
2003-08-13,"Marsh Elder",14,0,0,0,0,NA,NA,0.29,1.55,1.84,0.0999999999999999,0.68,0,16,2,7.24,6.95,9.02,7.47,1.38,1.28,2.94,2.26,NA,NA,NA,NA,2003.61533196441,0.29,1.55,0.0999999999999999,0.68,NA,NA,2.62,"2003"
2003-08-13,"Marsh Elder",14,0,0,4,0,0,NA,0.37,1.13,1.5,0.43,0.51,0,9.3,2.10714285714286,7.23,6.86,8.67,7.54,1.91,1.48,2.75,2.24,NA,NA,NA,NA,2003.61533196441,0.37,1.13,0.43,0.51,NA,NA,2.44,"2003"
2003-08-13,"Ham Island",21,0,0,19,0,0,NA,2.3,1.36,3.66,0.01,0.95,0,12.7230769230769,2.51739130434783,10.63,8.33,8.51,7.15,1.44,1.43,3.42,2.47,NA,NA,NA,NA,2003.61533196441,2.3,1.36,0.01,0.95,NA,NA,4.62,"2003"
2003-08-13,"Ham Island",36,0,0,35,0,0,NA,1.44,2.85,4.29,0,0.79,0,14.5125,2.68181818181818,8.86,7.42,11.7,8.85,0,0,3.78,2.99,NA,NA,NA,NA,2003.61533196441,1.44,2.85,0,0.79,NA,NA,5.08,"2003"
2003-08-13,"Ham Island",36,0,0,36,0,0,NA,1.76,1.89,3.65,0.02,1.27,0,20.3095238095238,2.89285714285714,9.51,7.75,9.93,8.04,1.3,1.28,5.27,4,NA,NA,NA,NA,2003.61533196441,1.76,1.89,0.02,1.27,NA,NA,4.94,"2003"
2003-08-13,"Shelter Island",32,0,0,32,0,0,NA,0.94,0.91,1.85,0.66,0.59,0,14.204,2.59375,7.91,6.97,8.24,7.33,2.96,2.3,3.04,2.45,NA,NA,NA,NA,2003.61533196441,0.94,0.91,0.66,0.59,NA,NA,3.1,"2003"
2003-08-13,"Shelter Island",23,0,0,9,1,0.111111111111111,NA,1.93,1.69,3.62,0.8,1.25,0,14.6153846153846,2.06521739130435,9.39,7.46,9.19,7.5,3.05,2.25,3.87,2.62,NA,NA,NA,NA,2003.61533196441,1.93,1.69,0.8,1.25,NA,NA,5.67,"2003"
2003-08-13,"Shelter Island",23,0,0,3,0,0,NA,1.19,2.04,3.23,0.83,1.02,0,17.2,2.01851851851852,8.39,7.2,9.49,7.45,3,2.17,3.69,2.67,NA,NA,NA,NA,2003.61533196441,1.19,2.04,0.83,1.02,NA,NA,5.08,"2003"
2003-08-14,"Barnegat Inlet",1,0,0,1,0,0,NA,0.0799999999999998,0.0899999999999999,0.17,0.38,0.0499999999999998,0,17.7,2,1.38,1.3,1.42,1.33,2.56,2.18,1.39,1.34,NA,NA,NA,NA,2003.61806981519,0.0799999999999998,0.0899999999999999,0.38,0.0499999999999998,NA,NA,0.599999999999999,"2003"
2003-08-14,"Barnegat Inlet",10,0,0,6,0,0,NA,0.23,0.25,0.48,0.0799999999999998,0.04,0,9.13333333333333,2.05,2.23,2,2.3,2.05,1.42,1.34,1.37,1.33,NA,NA,NA,NA,2003.61806981519,0.23,0.25,0.0799999999999998,0.04,NA,NA,0.6,"2003"
2003-08-14,"Barnegat Inlet",7,0,0,7,0,0,NA,0.25,1.58,1.83,0.01,0.55,0,13.1,2.07142857142857,7.22,6.97,9.48,7.9,1.3,1.29,2.46,1.91,NA,NA,NA,NA,2003.61806981519,0.25,1.58,0.01,0.55,NA,NA,2.39,"2003"
2003-09-14,"Barnegat Inlet",6,0,0,6,2,0.333333333333333,NA,0.18,0.93,1.11,0.0999999999999999,0.19,0,16.3833333333333,1.83333333333333,2.14,1.96,3.28,2.35,1.41,1.31,1.67,1.48,NA,NA,NA,NA,2003.7029431896,0.18,0.93,0.0999999999999999,0.19,NA,NA,1.4,"2003"
2003-09-17,"Barnegat Inlet",5,0,0,5,0,0,NA,0.14,0.33,0.47,0.02,0.25,0,16.475,2.1,2.12,1.98,1.94,1.61,1.45,1.43,2.1,1.85,NA,NA,NA,NA,2003.71115674196,0.14,0.33,0.02,0.25,NA,NA,0.74,"2003"
2003-09-17,"Barnegat Inlet",3,0,0,3,0,0,NA,0.18,0.2,0.38,0.2,0.26,0,20.8666666666667,2,2.16,1.98,1.77,1.57,1.7,1.5,2.14,1.88,NA,NA,NA,NA,2003.71115674196,0.18,0.2,0.2,0.26,NA,NA,0.84,"2003"
2003-09-17,"Ham Island",11,0,0,11,3,0.272727272727273,NA,0.49,2.4,2.89,0.01,0.98,0,14.84,1.86363636363636,7.66,7.17,11.85,9.45,1.43,1.42,4.99,4.01,NA,NA,NA,NA,2003.71115674196,0.49,2.4,0.01,0.98,NA,NA,3.88,"2003"
2003-09-17,"Ham Island",15,0,0,15,2,0.133333333333333,NA,0.66,2.18,2.84,0.01,0.96,0,19.45,2.66666666666667,7.67,7.01,10.6,8.42,1.45,1.44,5.05,4.09,NA,NA,NA,NA,2003.71115674196,0.66,2.18,0.01,0.96,NA,NA,3.81,"2003"
2003-09-17,"Ham Island",17,0,0,17,0,0,NA,1.71,1.44,3.15,0.01,0.72,0,18.525,2.55882352941176,9.49,7.78,9.12,7.68,1.44,1.43,3.72,3,NA,NA,NA,NA,2003.71115674196,1.71,1.44,0.01,0.72,NA,NA,3.88,"2003"
2003-09-17,"Marsh Elder",3,0,0,0,0,NA,NA,0.17,1.64,1.81,0.0799999999999998,0.31,0,NA,2.5,2.16,1.99,9.38,7.74,1.42,1.34,2.08,1.77,NA,NA,NA,NA,2003.71115674196,0.17,1.64,0.0799999999999998,0.31,NA,NA,2.2,"2003"
2003-09-17,"Marsh Elder",5,0,0,5,0,0,NA,0.15,1.83,1.98,0,0.13,0,12.6,2.4,2.14,1.99,9.82,7.99,0,0,1.54,1.41,NA,NA,NA,NA,2003.71115674196,0.15,1.83,0,0.13,NA,NA,2.11,"2003"
2003-09-17,"Marsh Elder",8,0,0,6,0,0,NA,0.33,1.95,2.28,0.0599999999999998,0.48,0,18.7833333333333,1.9375,7.22,6.89,10.22,8.27,2.03,1.97,3.04,2.56,NA,NA,NA,NA,2003.71115674196,0.33,1.95,0.0599999999999998,0.48,NA,NA,2.82,"2003"
2003-09-17,"Shelter Island",14,0,0,14,0,0,NA,0.609999999999999,1.33,1.94,0.32,0.42,0,12.6,2.46428571428571,7.59,6.98,9.11,7.78,1.82,1.5,2.15,1.73,NA,NA,NA,NA,2003.71115674196,0.609999999999999,1.33,0.32,0.42,NA,NA,2.68,"2003"
2003-09-17,"Shelter Island",27,0,0,27,1,0.037037037037037,NA,0.38,1.14,1.52,0.04,0.18,0,13.2210526315789,1.92592592592593,7.41,7.03,8.97,7.83,1.47,1.43,1.76,1.58,NA,NA,NA,NA,2003.71115674196,0.38,1.14,0.04,0.18,NA,NA,1.74,"2003"
2003-09-17,"Shelter Island",19,0,0,19,1,0.0526315789473684,NA,0.83,1.21,2.04,0.54,0.36,0,16.3176470588235,1.97368421052632,7.9,7.07,8.82,7.61,2.7,2.16,2.03,1.67,NA,NA,NA,NA,2003.71115674196,0.83,1.21,0.54,0.36,NA,NA,2.94,"2003"
2004-05-24,"Shelter Island",11,11,0,0,NA,NA,NA,1.28,0.17,1.45,0.7,0.01,0,31.6090909090909,3,8.39,7.11,7.15,6.98,3.48,2.78,1.47,1.46,NA,NA,NA,NA,2004.39561943874,1.28,0.17,0.7,0.01,NA,NA,2.16,"2004"
2004-05-24,"Shelter Island",6,6,1,2,NA,NA,NA,1.35,0.21,1.56,0.19,0.18,0,35.1,2.58333333333333,8.79,7.44,7.59,7.38,2.21,2.02,2.63,2.45,NA,NA,NA,NA,2004.39561943874,1.35,0.21,0.19,0.18,NA,NA,1.93,"2004"
2004-05-24,"Shelter Island",12,12,0,0,NA,NA,NA,0.869999999999999,0.25,1.12,0.43,0.04,0,23.8636363636364,2.54166666666667,8.04,7.17,7.29,7.04,2.71,2.28,1.99,1.95,NA,NA,NA,NA,2004.39561943874,0.869999999999999,0.25,0.43,0.04,NA,NA,1.59,"2004"
2004-05-25,"Ham Island",16,16,2,7,NA,NA,NA,1.21,1.17,2.38,0.12,0.61,0,25.7,2.71875,16.37,15.16,8.73,7.56,1.6,1.48,2.48,1.87,NA,NA,NA,NA,2004.39835728953,1.21,1.17,0.12,0.61,NA,NA,3.11,"2004"
2004-05-25,"Ham Island",23,23,4,24,NA,NA,NA,2.66,1.48,4.14,0.0700000000000001,0.79,0,22.6,2.84090909090909,10.39,7.73,9.75,8.27,1.52,1.45,2.91,2.12,NA,NA,NA,NA,2004.39835728953,2.66,1.48,0.0700000000000001,0.79,NA,NA,5,"2004"
2004-05-25,"Ham Island",16,16,1,3,NA,NA,NA,1.4,1.77,3.17,0,0.68,0,20.3125,2.59375,8.84,7.44,9.95,8.18,0,0,2.85,2.17,NA,NA,NA,NA,2004.39835728953,1.4,1.77,0,0.68,NA,NA,3.85,"2004"
2004-05-25,"Marsh Elder",17,17,0,0,NA,0,NA,0.399999999999999,0.66,1.06,0.05,0.15,0,12.1235294117647,1.64705882352941,7.47,7.07,3.08,2.42,1.5,1.45,1.84,1.69,NA,NA,NA,NA,2004.39835728953,0.399999999999999,0.66,0.05,0.15,NA,NA,1.26,"2004"
2004-05-25,"Marsh Elder",9,9,2,10,NA,0,NA,0.82,0.28,1.1,0.25,0.19,0,12.6555555555556,1.77777777777778,8.15,7.33,7.21,6.93,2.36,2.11,1.96,1.77,NA,NA,NA,NA,2004.39835728953,0.82,0.28,0.25,0.19,NA,NA,1.54,"2004"
2004-05-25,"Marsh Elder",21,21,4,11,NA,0,NA,0.619999999999999,1.07,1.69,0.2,0.2,0,14.6736842105263,1.80952380952381,7.6,6.98,3.34,2.27,1.73,1.53,1.92,1.72,NA,NA,NA,NA,2004.39835728953,0.619999999999999,1.07,0.2,0.2,NA,NA,2.09,"2004"
2004-06-08,"Barnegat Inlet",13,13,0,0,NA,NA,NA,1.26,0.95,2.21,0.11,0.9,0,39.1923076923077,2.76923076923077,8.59,7.33,8.51,7.56,1.76,1.65,3.17,2.27,NA,NA,NA,NA,2004.43668720055,1.26,0.95,0.11,0.9,NA,NA,3.22,"2004"
2004-06-08,"Barnegat Inlet",18,18,0,0,NA,NA,NA,1.9,0.659999999999999,2.56,0.48,1.46,0,42.55,3.19444444444444,17.06,15.16,8.44,7.78,3.09,2.61,15.95,14.49,NA,NA,NA,NA,2004.43668720055,1.9,0.659999999999999,0.48,1.46,NA,NA,4.5,"2004"
2004-06-08,"Barnegat Inlet",10,10,0,0,NA,NA,NA,1.39,1.21,2.6,0.16,0.4,0,35.27,2.9,8.66,7.27,5.85,4.64,2.03,1.87,4.71,4.31,NA,NA,NA,NA,2004.43668720055,1.39,1.21,0.16,0.4,NA,NA,3.16,"2004"
2004-06-16,"Ham Island",34,34,1,6,NA,NA,NA,3.87,2.16,6.03,0.03,0.859999999999999,0,29.9911764705882,2.60294117647059,18.81,14.94,10.02,7.86,1.31,1.28,12.62,11.76,NA,NA,NA,NA,2004.45859000684,3.87,2.16,0.03,0.859999999999999,NA,NA,6.92,"2004"
2004-06-16,"Ham Island",16,16,2,11,NA,NA,NA,1.56,1.67,3.23,0,0.54,0,23.14375,2.28125,8.94,7.38,9.86,8.19,NA,NA,2.9,2.36,NA,NA,NA,NA,2004.45859000684,1.56,1.67,NA,0.54,NA,NA,3.77,"2004"
2004-06-16,"Ham Island",16,16,1,2,NA,NA,NA,1.83,1.55,3.38,0,0.61,0,32.25,2.78125,9.45,7.62,9.06,7.51,NA,NA,2.9,2.29,NA,NA,NA,NA,2004.45859000684,1.83,1.55,NA,0.61,NA,NA,3.99,"2004"
2004-06-16,"Marsh Elder",21,21,1,2,NA,NA,NA,1.8,1.39,3.19,0.03,0.13,0,23.8952380952381,2.47619047619048,9.36,7.56,9.22,7.83,1.47,1.44,1.84,1.71,NA,NA,NA,NA,2004.45859000684,1.8,1.39,0.03,0.13,NA,NA,3.35,"2004"
2004-06-16,"Marsh Elder",21,21,3,8,NA,NA,NA,1.31,0.919999999999999,2.23,0.11,0.12,0,16.475,2.04761904761905,8.61,7.3,8.37,7.45,2.08,1.97,2.25,2.13,NA,NA,NA,NA,2004.45859000684,1.31,0.919999999999999,0.11,0.12,NA,NA,2.46,"2004"
2004-06-16,"Marsh Elder",15,15,0,0,NA,0,NA,0.659999999999999,0.899999999999999,1.56,0.01,0.0899999999999999,0,17.5466666666667,1.96666666666667,6.35,5.69,8.61,7.71,1.43,1.42,1.91,1.82,NA,NA,NA,NA,2004.45859000684,0.659999999999999,0.899999999999999,0.01,0.0899999999999999,NA,NA,1.66,"2004"
2004-06-16,"Shelter Island",8,8,0,0,NA,0,NA,0.25,0.25,0.5,0.04,0.18,0,28.4666666666667,2.0625,7.36,7.11,7.19,6.94,1.52,1.48,2.31,2.13,NA,NA,NA,NA,2004.45859000684,0.25,0.25,0.04,0.18,NA,NA,0.72,"2004"
2004-06-16,"Shelter Island",9,9,0,0,NA,NA,NA,1.82,0.31,2.13,0.47,0.15,0,44.6444444444444,2.77777777777778,9.36,7.54,7.37,7.06,2.87,2.4,1.89,1.74,NA,NA,NA,NA,2004.45859000684,1.82,0.31,0.47,0.15,NA,NA,2.75,"2004"
2004-06-16,"Shelter Island",12,12,0,0,NA,NA,NA,1.38,0.409999999999999,1.79,0.23,0.1,0,35.35,2.70833333333333,8.68,7.3,7.52,7.11,1.91,1.68,1.99,1.89,NA,NA,NA,NA,2004.45859000684,1.38,0.409999999999999,0.23,0.1,NA,NA,2.12,"2004"
2004-06-17,"Barnegat Inlet",11,11,2,0,NA,NA,NA,1.999,0.441000000000001,2.44,0.527,0.398,0,51.4181818181818,2.45454545454545,9.304,7.305,7.73,7.289,2.557,2.03,3.879,3.481,NA,NA,NA,NA,2004.46132785763,1.999,0.441000000000001,0.527,0.398,NA,NA,3.365,"2004"
2004-06-17,"Barnegat Inlet",5,5,0,0,NA,0,NA,0.695,0.292,0.987,0.176,0.366,0,40.92,2.9,7.722,7.027,7.53,7.238,2.282,2.106,3.46,3.094,NA,NA,NA,NA,2004.46132785763,0.695,0.292,0.176,0.366,NA,NA,1.529,"2004"
2004-06-17,"Barnegat Inlet",13,13,0,0,NA,NA,NA,2.581,0.468,3.049,0.632,0.497,0,54.5846153846154,2.5,17.315,14.734,7.644,7.176,2.062,1.43,3.967,3.47,NA,NA,NA,NA,2004.46132785763,2.581,0.468,0.632,0.497,NA,NA,4.178,"2004"
2004-07-20,"Ham Island",17,17,0,0,NA,0,NA,1.112,2.16,3.272,0.038,0.512,0,14.5444444444444,1.87058823529412,8.323,7.211,10.324,8.164,1.329,1.291,2.251,1.739,NA,NA,NA,NA,2004.55167693361,1.112,2.16,0.038,0.512,NA,NA,3.822,"2004"
2004-07-20,"Ham Island",40,40,0,0,NA,NA,NA,4.359,1.943,6.302,0,0.521,0,26.27,2.2125,19.739,15.38,9.849,7.906,NA,NA,3.219,2.698,NA,NA,NA,NA,2004.55167693361,4.359,1.943,NA,0.521,NA,NA,6.823,"2004"
2004-07-20,"Ham Island",40,40,0,0,NA,0,NA,3.538,2.481,6.019,0.164,1.028,0,21.7358974358974,2.2875,18.408,14.87,9.711,7.23,1.581,1.417,3.778,2.75,NA,NA,NA,NA,2004.55167693361,3.538,2.481,0.164,1.028,NA,NA,7.211,"2004"
2004-07-20,"Marsh Elder",15,15,0,0,NA,NA,NA,0.464,0.732,1.196,1.744,0.162,0,13.9266666666667,2.03333333333333,7.362,6.898,8,7.268,8.933,7.189,1.753,1.591,NA,NA,NA,NA,2004.55167693361,0.464,0.732,1.744,0.162,NA,NA,3.102,"2004"
2004-07-20,"Marsh Elder",23,23,0,0,NA,0,NA,0.602,1.178,1.78,0.102,0.247,0,12.595652173913,2.02173913043478,7.791,7.189,9.114,7.936,1.479,1.377,2.971,2.724,NA,NA,NA,NA,2004.55167693361,0.602,1.178,0.102,0.247,NA,NA,2.129,"2004"
2004-07-20,"Marsh Elder",35,35,0,0,NA,NA,NA,1.115,1.685,2.8,0.322,0.495,0,13.9714285714286,1.84285714285714,8.137,7.022,9.107,7.422,1.933,1.611,2.439,1.944,NA,NA,NA,NA,2004.55167693361,1.115,1.685,0.322,0.495,NA,NA,3.617,"2004"
2004-07-20,"Shelter Island",8,8,0,0,NA,NA,NA,0.129,0.333,0.462,0.0880000000000001,0.171,0,13.325,1.375,7.119,6.99,7.457,7.124,1.526,1.438,1.846,1.675,NA,NA,NA,NA,2004.55167693361,0.129,0.333,0.0880000000000001,0.171,NA,NA,0.721,"2004"
2004-07-20,"Shelter Island",10,10,0,0,NA,NA,NA,0.204000000000001,0.244,0.448,0.0649999999999999,0.0700000000000001,0,11.38,1.8,7.267,7.063,7.356,7.112,1.392,1.327,1.502,1.432,NA,NA,NA,NA,2004.55167693361,0.204000000000001,0.244,0.0649999999999999,0.0700000000000001,NA,NA,0.583,"2004"
2004-07-20,"Shelter Island",10,10,0,0,NA,0,NA,0.165999999999999,0.181,0.347,0.018,0.087,0,13.3428571428571,2.1,7.204,7.038,2.185,2.004,1.296,1.278,1.506,1.419,NA,NA,NA,NA,2004.55167693361,0.165999999999999,0.181,0.018,0.087,NA,NA,0.452,"2004"
2004-07-21,"Barnegat Inlet",25,25,0,0,NA,NA,NA,3.69,1.01,4.7,0.03,0.54,0,57.1,3.24,19.86,16.17,3.71,2.7,1.32,1.29,4.19,3.65,NA,NA,NA,NA,2004.55441478439,3.69,1.01,0.03,0.54,NA,NA,5.27,"2004"
2004-07-21,"Barnegat Inlet",12,12,0,0,NA,NA,NA,1.028,1.601,2.0081,0.02,0.421,0,66.0583333333333,3,21.555,15.232,7.876,7.098,1.94,1.92,3.553,3.132,NA,NA,NA,NA,2004.55441478439,6.323,0.778,0.02,0.421,NA,NA,7.542,"2004"
2004-07-21,"Barnegat Inlet",26,26,0,0,NA,NA,NA,0.749,1.239,1.988,0.04,0.51,0,56.1153846153846,3.26923076923077,22,18.4,13.56,11.47,2.07,2.03,5.09,4.58,NA,NA,NA,NA,2004.55441478439,3.6,2.09,0.04,0.51,NA,NA,6.24,"2004"
2004-08-12,"Barnegat Inlet",25,25,0,0,NA,NA,NA,3.317,1.97,5.287,0.003,0.909,0,38.096,2.56,17.724,14.407,10.246,8.276,7.887,7.119,5.251,4.298,NA,NA,NA,NA,2004.61464750171,3.317,1.97,0.768,0.953,NA,NA,7.008,"2004"
2004-08-12,"Barnegat Inlet",23,23,0,0,NA,NA,NA,2.865,1.745,4.61,1.738,0.823,0,36.7521739130435,2.43478260869565,17.351,14.486,9.513,7.768,9.005,7.267,10.4,9.577,NA,NA,NA,NA,2004.61464750171,2.865,1.745,1.738,0.823,NA,NA,7.171,"2004"
2004-08-12,"Barnegat Inlet",6,6,0,0,NA,NA,NA,0.92,0.649999999999999,1.57,1.28,0.5,0,35.9,2.41666666666667,8.15,7.23,7.68,7.03,6.92,5.64,8.18,7.68,NA,NA,NA,NA,2004.61464750171,0.92,0.649999999999999,1.28,0.5,NA,NA,3.35,"2004"
2004-08-12,"Ham Island",12,12,0,0,NA,NA,NA,0.52,0.76,1.28,0.75,0.64,0,13.7916666666667,2.08333333333333,7.65,7.13,7.99,7.23,3.13,2.38,3.42,2.78,NA,NA,NA,NA,2004.61464750171,0.52,0.76,0.75,0.64,NA,NA,2.67,"2004"
2004-08-12,"Ham Island",36,36,0,0,NA,NA,NA,1.76,1.77,3.53,0.61,0.81,0,17.5354838709677,2.27777777777778,9.25,7.49,9.36,7.59,2.97,2.36,4.16,3.35,NA,NA,NA,NA,2004.61464750171,1.76,1.77,0.61,0.81,NA,NA,4.95,"2004"
2004-08-12,"Ham Island",27,27,0,0,NA,NA,NA,1.02,1.32,2.34,0.98,0.69,0,14.7434782608696,2.16666666666667,8.31,7.29,8.79,7.47,8.95,7.97,4.2,3.51,NA,NA,NA,NA,2004.61464750171,1.02,1.32,0.98,0.69,NA,NA,4.01,"2004"
2004-08-12,"Marsh Elder",16,16,0,0,NA,0,NA,0.47,0.98,1.45,1.31,0.500000000000001,0,13.6266666666667,1.8125,7.56,7.09,8.13,7.15,9.36,8.05,8.31,7.81,NA,NA,NA,NA,2004.61464750171,0.47,0.98,1.31,0.500000000000001,NA,NA,3.26,"2004"
2004-08-12,"Marsh Elder",29,29,0,0,NA,0,NA,0.89,1.37,2.26,0.65,0.34,0,17.8904761904762,1.98275862068966,7.97,7.08,8.75,7.38,8.05,7.4,8.37,8.03,NA,NA,NA,NA,2004.61464750171,0.89,1.37,0.65,0.34,NA,NA,3.25,"2004"
2004-08-12,"Marsh Elder",7,7,0,0,NA,NA,NA,0.3,0.32,0.62,0.28,0.43,0,20.8333333333333,2.07142857142857,7.3,7,7.25,6.93,7.42,7.14,7.8,7.37,NA,NA,NA,NA,2004.61464750171,0.3,0.32,0.28,0.43,NA,NA,1.33,"2004"
2004-08-12,"Shelter Island",18,18,0,0,NA,NA,NA,0.603,0.359999999999999,0.962999999999999,0.0430000000000001,0.0979999999999999,0,17.4647058823529,2.08333333333333,7.635,7.032,7.43,7.07,6.942,6.899,7.739,7.641,NA,NA,NA,NA,2004.61464750171,0.603,0.359999999999999,0.0430000000000001,0.0979999999999999,NA,NA,1.104,"2004"
2004-08-12,"Shelter Island",45,45,0,0,NA,NA,NA,1,0.62,1.62,0.0600000000000001,0.15,0,14.7925,1.78888888888889,8.18,7.18,7.76,7.14,1.98,1.92,3.22,3.07,NA,NA,NA,NA,2004.61464750171,1,0.62,0.0600000000000001,0.15,NA,NA,1.83,"2004"
2004-08-12,"Shelter Island",14,14,0,0,NA,0,NA,0.24,0.295,0.535,0.00100000000000033,0.0329999999999995,0,11.9,1.85714285714286,5.723,5.483,7.379,7.084,6.976,6.975,6.962,6.929,NA,NA,NA,NA,2004.61464750171,0.24,0.295,0.00100000000000033,0.0329999999999995,NA,NA,0.569,"2004"
2004-09-21,"Shelter Island",66,66,0,0,NA,NA,NA,1.62,0.699999999999999,2.32,0.36,0.609999999999999,0,13.2,1.67543859649123,8.95,7.33,8.18,7.48,7.5,7.14,8.78,8.17,NA,NA,NA,NA,2004.7241615332,1.62,0.699999999999999,0.36,0.609999999999999,NA,NA,3.29,"2004"
2004-09-21,"Shelter Island",32,32,0,0,NA,0,NA,0.77,0.39,1.16,1.13,0.25,0,15.253125,1.890625,7.97,7.2,7.31,6.92,8.54,7.41,2.52,2.27,NA,NA,NA,NA,2004.7241615332,0.77,0.39,1.13,0.25,NA,NA,2.54,"2004"
2004-09-21,"Shelter Island",19,19,0,0,NA,0,NA,0.850000000000001,0.66,1.51,0.63,0.33,0,16.5157894736842,2.52631578947368,7.95,7.1,7.93,7.27,6.43,5.8,2.97,2.64,NA,NA,NA,NA,2004.7241615332,0.850000000000001,0.66,0.63,0.33,NA,NA,2.47,"2004"
2004-09-21,"Marsh Elder",15,15,0,0,NA,0,NA,1,1.13,2.13,0.359999999999999,0.28,0,29.725,2.33333333333333,8.21,7.21,8.62,7.49,7.72,7.36,8.14,7.86,NA,NA,NA,NA,2004.7241615332,1,1.13,0.359999999999999,0.28,NA,NA,2.77,"2004"
2004-09-21,"Marsh Elder",18,18,0,0,NA,NA,NA,0.64,0.96,1.6,0.31,0.4,0,21.4611111111111,1.88888888888889,7.64,7,8.65,7.69,7.78,7.47,9.8,9.4,NA,NA,NA,NA,2004.7241615332,0.64,0.96,0.31,0.4,NA,NA,2.31,"2004"
2004-09-21,"Marsh Elder",14,14,0,0,NA,NA,NA,0.44,0.999999999999999,1.44,0.12,0.33,0,20.7272727272727,1.67857142857143,7.44,7,8.36,7.36,2.15,2.03,2.76,2.43,NA,NA,NA,NA,2004.7241615332,0.44,0.999999999999999,0.12,0.33,NA,NA,1.89,"2004"
2004-09-21,"Ham Island",21,21,0,0,NA,0,NA,1.15,1.06,2.21,0.22,0.72,0,26.0857142857143,2.28571428571429,8.33,7.18,8.39,7.33,2.29,2.07,8.59,7.87,NA,NA,NA,NA,2004.7241615332,1.15,1.06,0.22,0.72,NA,NA,3.15,"2004"
2004-09-21,"Ham Island",19,19,0,0,NA,NA,NA,2.08,1.57,3.65,0.75,2.15,0,28.6631578947368,2.39473684210526,9.4,7.32,9.17,7.6,8.16,7.41,10.93,8.78,NA,NA,NA,NA,2004.7241615332,2.08,1.57,0.75,2.15,NA,NA,6.55,"2004"
2004-09-21,"Ham Island",8,8,0,0,NA,0,NA,1.16,0.34,1.5,0.61,0.51,0,21.975,2.0625,6.97,5.81,7.12,6.78,7.9,7.29,8.16,7.65,NA,NA,NA,NA,2004.7241615332,1.16,0.34,0.61,0.51,NA,NA,2.62,"2004"
